ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
191,cell-biology,"1,258",Army Medical University,China,Shapingba,34.8,33.1,N/A,https://www.usnews.com/education/best-global-universities/army-medical-university-503729
192,cell-biology,241,Johannes Gutenberg University of Mainz,Germany,Mainz,34.8,60.9,N/A,https://www.usnews.com/education/best-global-universities/johannes-gutenberg-university-of-mainz-500317
193,cell-biology,507,China Medical University Taiwan,Taiwan,Taichung,34.7,51,"7,284",https://www.usnews.com/education/best-global-universities/china-medical-university-taiwan-503180
194,cell-biology,304,La Trobe University,Australia,Melbourne (Australia),34.7,58.1,"21,663",https://www.usnews.com/education/best-global-universities/la-trobe-university-501305
195,cell-biology,286,Tohoku University,Japan,Sendai,34.6,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
196,cell-biology,180,University of Iowa,United States,Iowa City,34.6,64,"29,257",https://www.usnews.com/education/best-global-universities/university-of-iowa-153658
197,cell-biology,261,University of Southern Denmark,Denmark,Odense,34.6,60.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-southern-denmark-500382
198,cell-biology,"1,027",Harbin Medical University,China,Harbin,34.5,38.2,N/A,https://www.usnews.com/education/best-global-universities/harbin-medical-university-502045
199,cell-biology,"1,407",Chongqing Medical University,China,Yuzhong,34.3,29.9,N/A,https://www.usnews.com/education/best-global-universities/chongqing-medical-university-529043
200,cell-biology,175,University of Calgary,Canada,Calgary,34.2,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
201,cell-biology,"1,113",China Medical University,China,Shenyang,34.1,36.3,N/A,https://www.usnews.com/education/best-global-universities/china-medical-university-506215
202,cell-biology,53,Chinese University of Hong Kong,Hong Kong,Shatin,34.1,74.7,"18,468",https://www.usnews.com/education/best-global-universities/chinese-university-of-hong-kong-502973
203,cell-biology,286,University of Maryland Baltimore,United States,Baltimore,34.1,59,N/A,https://www.usnews.com/education/best-global-universities/university-of-maryland-baltimore-163259
204,cell-biology,"1,113",Air Force Military Medical University,China,Xi'an,34,36.3,N/A,https://www.usnews.com/education/best-global-universities/air-force-military-medical-university-506665
205,cell-biology,397,Laval University,Canada,Quebec City,34,54.5,"28,611",https://www.usnews.com/education/best-global-universities/laval-university-505699
206,cell-biology,93,University of Bristol,United Kingdom,Bristol,34,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
207,cell-biology,143,Autonomous University of Barcelona,Spain,Barcelona,33.9,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
208,cell-biology,309,University of Connecticut,United States,Storrs,33.8,58,"27,752",https://www.usnews.com/education/best-global-universities/university-of-connecticut-129020
209,cell-biology,432,Medical University of South Carolina,United States,Charleston,33.7,53.6,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-south-carolina-218335
210,cell-biology,123,Nanjing University,China,Nanjing,33.7,68.2,"36,426",https://www.usnews.com/education/best-global-universities/nanjing-university-503849
211,cell-biology,"1,389",Naval Medical University,China,Shanghai,33.6,30.3,N/A,https://www.usnews.com/education/best-global-universities/naval-medical-university-505505
212,cell-biology,215,University of Ottawa,Canada,Ottawa,33.6,62.2,"36,670",https://www.usnews.com/education/best-global-universities/university-of-ottawa-499972
213,cell-biology,136,University of Alberta,Canada,Edmonton,33.5,67.1,"32,338",https://www.usnews.com/education/best-global-universities/university-of-alberta-499977
214,cell-biology,146,University of Liverpool,United Kingdom,Liverpool,33.5,66.6,"27,145",https://www.usnews.com/education/best-global-universities/university-of-liverpool-506611
215,cell-biology,185,University of Naples Federico II,Italy,Naples,33.4,63.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-naples-federico-ii-505539
216,cell-biology,547,Philipps University Marburg,Germany,Marburg,33.3,49.8,N/A,https://www.usnews.com/education/best-global-universities/philipps-university-marburg-502174
217,cell-biology,314,Vita-Salute San Raffaele University,Italy,Milan,33.2,57.7,N/A,https://www.usnews.com/education/best-global-universities/vita-salute-san-raffaele-university-501347
218,cell-biology,317,Technion Israel Institute of Technology,Israel,Haifa,33.1,57.6,"15,147",https://www.usnews.com/education/best-global-universities/technion-israel-institute-of-technology-505919
219,cell-biology,439,Hannover Medical School,Germany,Hannover,33,53.5,N/A,https://www.usnews.com/education/best-global-universities/hannover-medical-school-503226
220,cell-biology,122,University of Bologna,Italy,Bologna,33,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
221,cell-biology,145,University of Nottingham,United Kingdom,Nottingham,32.9,66.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-nottingham-503548
222,cell-biology,138,McMaster University,Canada,Hamilton,32.5,67,N/A,https://www.usnews.com/education/best-global-universities/mcmaster-university-502196
223,cell-biology,292,Yonsei University,South Korea,Seoul,32.4,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
224,cell-biology,333,Medical University of Graz,Austria,Graz,31.9,56.8,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-graz-501562
225,cell-biology,333,Nagoya University,Japan,Nagoya,31.8,56.8,"15,224",https://www.usnews.com/education/best-global-universities/nagoya-university-501944
226,cell-biology,250,National & Kapodistrian University of Athens,Greece,Athens (Greece),31.6,60.6,N/A,https://www.usnews.com/education/best-global-universities/national-kapodistrian-university-of-athens-504988
227,cell-biology,653,Semmelweis University,Hungary,Budapest,31.5,46.8,"9,860",https://www.usnews.com/education/best-global-universities/semmelweis-university-502811
228,cell-biology,203,National Taiwan University,Taiwan,Taipei,31.3,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
229,cell-biology,102,"University of Science & Technology of China, CAS",China,Hefei,31.3,70.1,"18,573",https://www.usnews.com/education/best-global-universities/university-of-science-technology-of-china-cas-505547
230,cell-biology,208,University of Vienna,Austria,Vienna,31.2,62.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-vienna-505908
231,cell-biology,108,University of Arizona,United States,Tucson,31.1,69.2,"39,797",https://www.usnews.com/education/best-global-universities/university-of-arizona-104179
232,cell-biology,309,Temple University,United States,Philadelphia,31,58,"35,641",https://www.usnews.com/education/best-global-universities/temple-university-216339
233,cell-biology,256,Nankai University,China,Nankai,30.9,60.3,"31,322",https://www.usnews.com/education/best-global-universities/nankai-university-505981
234,cell-biology,140,Purdue University West Lafayette Campus,United States,West Lafayette,30.8,66.9,N/A,https://www.usnews.com/education/best-global-universities/purdue-university-west-lafayette-campus-243780
235,cell-biology,234,Southeast University - China,China,Nanjing,30.5,61.3,"37,491",https://www.usnews.com/education/best-global-universities/southeast-university-china-505648
236,cell-biology,322,Ulm University,Germany,Ulm,30.5,57.4,"10,271",https://www.usnews.com/education/best-global-universities/ulm-university-502475
237,cell-biology,379,Medical University of Innsbruck,Austria,Innsbruck,30.3,55,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-innsbruck-505463
238,cell-biology,356,University of Kentucky,United States,Lexington,30.1,55.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085
239,cell-biology,247,Universidade do Porto,Portugal,Porto,30,60.7,"33,484",https://www.usnews.com/education/best-global-universities/universidade-do-porto-505685
240,cell-biology,501,Huazhong Agricultural University,China,Wuhan,29.9,51.2,N/A,https://www.usnews.com/education/best-global-universities/huazhong-agricultural-university-503034
241,cell-biology,463,Wake Forest University,United States,Winston-Salem,29.9,52.8,N/A,https://www.usnews.com/education/best-global-universities/wake-forest-university-199847
242,cell-biology,30,Nanyang Technological University,Singapore,Singapore,29.8,79,"24,651",https://www.usnews.com/education/best-global-universities/nanyang-technological-university-503366
243,cell-biology,239,Tufts University,United States,Medford,29.4,61.1,"11,399",https://www.usnews.com/education/best-global-universities/tufts-university-168148
244,cell-biology,400,Universidad de Chile,Chile,Santiago,29.4,54.4,"37,286",https://www.usnews.com/education/best-global-universities/universidad-de-chile-502207
245,cell-biology,324,University of Georgia,United States,"Athens (Georgia, U.S.)",29.4,57.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-georgia-139959
246,cell-biology,74,University of Adelaide,Australia,Adelaide,29.3,72.8,"23,102",https://www.usnews.com/education/best-global-universities/university-of-adelaide-504015
247,cell-biology,379,Friedrich Schiller University of Jena,Germany,Jena,29.2,55,N/A,https://www.usnews.com/education/best-global-universities/friedrich-schiller-university-of-jena-500506
248,cell-biology,199,University of Bergen,Norway,Bergen,29.2,63,"15,202",https://www.usnews.com/education/best-global-universities/university-of-bergen-500374
249,cell-biology,564,University of Ferrara,Italy,Ferrara,29,49.2,"20,507",https://www.usnews.com/education/best-global-universities/university-of-ferrara-503123
250,cell-biology,304,University of Kansas,United States,Lawrence,29,58.1,"24,147",https://www.usnews.com/education/best-global-universities/university-of-kansas-155317
