ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
173,electrical-electronic-engineering,653,Hohai University,China,Nanjing,56.7,46.8,N/A,https://www.usnews.com/education/best-global-universities/hohai-university-528997
174,electrical-electronic-engineering,459,Institut National Polytechnique de Grenoble,France,Grenoble,56.4,53,N/A,https://www.usnews.com/education/best-global-universities/institut-national-polytechnique-de-grenoble-504372
175,electrical-electronic-engineering,696,ITMO University,Russia,St. Petersburg,56.4,45.8,N/A,https://www.usnews.com/education/best-global-universities/itmo-university-529154
176,electrical-electronic-engineering,134,University of Sheffield,United Kingdom,Sheffield,56.4,67.3,"27,840",https://www.usnews.com/education/best-global-universities/university-of-sheffield-503922
177,electrical-electronic-engineering,504,Polytechnic University of Turin,Italy,Turin,56.3,51.1,"29,428",https://www.usnews.com/education/best-global-universities/polytechnic-university-of-turin-502577
178,electrical-electronic-engineering,48,Universite de Paris,France,Paris,56,75.2,N/A,https://www.usnews.com/education/best-global-universities/universite-de-paris-529677
179,electrical-electronic-engineering,570,University of Luxembourg,Luxembourg,Esch-sur-Alzette,56,49.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-luxembourg-528945
180,electrical-electronic-engineering,73,University of California Davis,United States,Davis,55.7,72.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-davis-110644
181,electrical-electronic-engineering,186,University of Wollongong,Australia,Wollongong,55.5,63.6,"19,169",https://www.usnews.com/education/best-global-universities/university-of-wollongong-503195
182,electrical-electronic-engineering,342,Eindhoven University of Technology,Netherlands,Eindhoven,55.4,56.4,N/A,https://www.usnews.com/education/best-global-universities/eindhoven-university-of-technology-501655
183,electrical-electronic-engineering,186,University of California Riverside,United States,Riverside,55.4,63.6,"24,515",https://www.usnews.com/education/best-global-universities/university-of-california-riverside-110671
184,electrical-electronic-engineering,256,University of Erlangen Nuremberg,Germany,Erlangen,55.2,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
185,electrical-electronic-engineering,717,Indian Institute of Technology (IIT) - Delhi,India,New Delhi,55,45.3,"9,794",https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-delhi-500856
186,electrical-electronic-engineering,156,Newcastle University - UK,United Kingdom,Newcastle upon Tyne,54.9,65.9,"26,920",https://www.usnews.com/education/best-global-universities/newcastle-university-uk-503247
187,electrical-electronic-engineering,247,Universidade do Porto,Portugal,Porto,54.8,60.7,"33,484",https://www.usnews.com/education/best-global-universities/universidade-do-porto-505685
188,electrical-electronic-engineering,36,University of Queensland,Australia,Brisbane,54.8,77.2,"41,372",https://www.usnews.com/education/best-global-universities/university-of-queensland-500164
189,electrical-electronic-engineering,379,Universiti Teknologi Malaysia,Malaysia,Johor,54.6,55,"19,974",https://www.usnews.com/education/best-global-universities/universiti-teknologi-malaysia-528827
190,electrical-electronic-engineering,74,University of Glasgow,United Kingdom,Glasgow,54.6,72.8,"28,250",https://www.usnews.com/education/best-global-universities/university-of-glasgow-500110
191,electrical-electronic-engineering,"1,452",Toronto Metropolitan University,Canada,Toronto,54.5,28.8,N/A,https://www.usnews.com/education/best-global-universities/toronto-metropolitan-university-499982
192,electrical-electronic-engineering,"1,072",Yangzhou University,China,Yangzhou,54.4,37.2,"31,066",https://www.usnews.com/education/best-global-universities/yangzhou-university-529253
193,electrical-electronic-engineering,95,Ghent University,Belgium,Gent,54.3,70.6,"39,437",https://www.usnews.com/education/best-global-universities/ghent-university-506883
194,electrical-electronic-engineering,526,Loughborough University,United Kingdom,Loughborough,54.3,50.3,"17,130",https://www.usnews.com/education/best-global-universities/loughborough-university-506503
195,electrical-electronic-engineering,579,National Yang Ming Chiao Tung University,Taiwan,Hsinchu,54.3,48.8,"16,425",https://www.usnews.com/education/best-global-universities/national-yang-ming-chiao-tung-university-529781
196,electrical-electronic-engineering,27,University of Melbourne,Australia,Parkville,54.1,80.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-melbourne-501796
197,electrical-electronic-engineering,745,University of Quebec Montreal,Canada,Montreal,54.1,44.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-quebec-montreal-504868
198,electrical-electronic-engineering,625,University of Tabriz,Iran,Tabriz,54,47.7,"20,983",https://www.usnews.com/education/best-global-universities/university-of-tabriz-528957
199,electrical-electronic-engineering,202,Universidade de Lisboa,Portugal,Lisbon,53.9,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
200,electrical-electronic-engineering,230,North Carolina State University,United States,Raleigh,53.8,61.5,"31,527",https://www.usnews.com/education/best-global-universities/north-carolina-state-university-199193
201,electrical-electronic-engineering,598,Sharif University of Technology,Iran,Tehran,53.7,48.3,N/A,https://www.usnews.com/education/best-global-universities/sharif-university-of-technology-502898
202,electrical-electronic-engineering,667,Southwest University - China,China,Chongqing,53.7,46.5,N/A,https://www.usnews.com/education/best-global-universities/southwest-university-china-506024
203,electrical-electronic-engineering,673,Zhejiang University of Technology,China,Hangzhou,53.7,46.4,N/A,https://www.usnews.com/education/best-global-universities/zhejiang-university-of-technology-529071
204,electrical-electronic-engineering,512,China University of Petroleum,China,Qingdao,53.4,50.7,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-petroleum-500186
205,electrical-electronic-engineering,844,Jiangsu University,China,Zhenjiang,53.4,42.2,"35,687",https://www.usnews.com/education/best-global-universities/jiangsu-university-501438
206,electrical-electronic-engineering,661,Zagazig University,Egypt,Zagazig,53.4,46.7,N/A,https://www.usnews.com/education/best-global-universities/zagazig-university-514033
207,electrical-electronic-engineering,25,Duke University,United States,"Durham (North Carolina, U.S.)",53.1,80.7,N/A,https://www.usnews.com/education/best-global-universities/duke-university-198419
208,electrical-electronic-engineering,324,University of Victoria,Canada,Victoria,53.1,57.3,"20,936",https://www.usnews.com/education/best-global-universities/university-of-victoria-499967
209,electrical-electronic-engineering,286,Tohoku University,Japan,Sendai,53,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
210,electrical-electronic-engineering,67,University of California Santa Barbara,United States,Santa Barbara,53,73.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-santa-barbara-110705
211,electrical-electronic-engineering,413,University of Central Florida,United States,Orlando,53,54.1,"62,248",https://www.usnews.com/education/best-global-universities/university-of-central-florida-132903
212,electrical-electronic-engineering,520,University of Sevilla,Spain,Seville,53,50.5,"49,155",https://www.usnews.com/education/best-global-universities/university-of-sevilla-502822
213,electrical-electronic-engineering,9,California Institute of Technology,United States,Pasadena,52.8,85.6,"2,237",https://www.usnews.com/education/best-global-universities/california-institute-of-technology-110404
214,electrical-electronic-engineering,37,Monash University,Australia,Clayton,52.8,77,"58,725",https://www.usnews.com/education/best-global-universities/monash-university-500301
215,electrical-electronic-engineering,400,Tampere University,Finland,Tampere,52.6,54.4,N/A,https://www.usnews.com/education/best-global-universities/tampere-university-501054
216,electrical-electronic-engineering,84,University of California Irvine,United States,Irvine,52.6,71.9,"36,655",https://www.usnews.com/education/best-global-universities/university-of-california-irvine-110653
217,electrical-electronic-engineering,300,University of Duisburg Essen,Germany,Essen,52.5,58.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-duisburg-essen-505327
218,electrical-electronic-engineering,531,Fuzhou University,China,Fuzhou,52.4,50.2,"39,987",https://www.usnews.com/education/best-global-universities/fuzhou-university-528832
219,electrical-electronic-engineering,"1,049",Universidad de Extremadura,Spain,Merida,52.4,37.6,N/A,https://www.usnews.com/education/best-global-universities/universidad-de-extremadura-529022
220,electrical-electronic-engineering,525,Universidade de Aveiro,Portugal,Aveiro,52.4,50.4,"12,566",https://www.usnews.com/education/best-global-universities/universidade-de-aveiro-504426
221,electrical-electronic-engineering,342,Wuhan University of Technology,China,Wuhan,52.4,56.4,"55,426",https://www.usnews.com/education/best-global-universities/wuhan-university-of-technology-506361
222,electrical-electronic-engineering,122,University of Bologna,Italy,Bologna,52.3,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
223,electrical-electronic-engineering,84,Pennsylvania State University,United States,University Park,52.2,71.9,"46,863",https://www.usnews.com/education/best-global-universities/pennsylvania-state-university-214777
224,electrical-electronic-engineering,116,Michigan State University,United States,East Lansing,52.1,68.8,"45,465",https://www.usnews.com/education/best-global-universities/michigan-state-university-171100
225,electrical-electronic-engineering,129,Seoul National University (SNU),South Korea,Seoul,52.1,67.5,"26,209",https://www.usnews.com/education/best-global-universities/seoul-national-university-snu-503456
226,electrical-electronic-engineering,156,Universite de Montreal,Canada,Montreal,52.1,65.9,"38,189",https://www.usnews.com/education/best-global-universities/universite-de-montreal-506159
227,electrical-electronic-engineering,633,Amirkabir University of Technology,Iran,Tehran,52,47.3,N/A,https://www.usnews.com/education/best-global-universities/amirkabir-university-of-technology-506266
228,electrical-electronic-engineering,21,Cornell University,United States,Ithaca,52,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
229,electrical-electronic-engineering,231,University of Newcastle,Australia,Callaghan,52,61.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-newcastle-500363
230,electrical-electronic-engineering,63,University of Wisconsin Madison,United States,Madison,51.5,73.8,"40,701",https://www.usnews.com/education/best-global-universities/university-of-wisconsin-madison-240444
231,electrical-electronic-engineering,426,York University - Canada,Canada,Toronto,51.3,53.8,"44,036",https://www.usnews.com/education/best-global-universities/york-university-canada-499962
232,electrical-electronic-engineering,138,McMaster University,Canada,Hamilton,51.2,67,N/A,https://www.usnews.com/education/best-global-universities/mcmaster-university-502196
233,electrical-electronic-engineering,835,Missouri University of Science & Technology,United States,Rolla,51.2,42.3,N/A,https://www.usnews.com/education/best-global-universities/missouri-university-of-science-technology-178411
234,electrical-electronic-engineering,794,Qingdao University,China,Qingdao,51.1,43.3,"42,809",https://www.usnews.com/education/best-global-universities/qingdao-university-529026
235,electrical-electronic-engineering,311,Soochow University - China,China,Suzhou,51.1,57.9,"49,131",https://www.usnews.com/education/best-global-universities/soochow-university-china-506714
236,electrical-electronic-engineering,643,Beijing University of Technology,China,Beijing,51,47.1,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-technology-505552
237,electrical-electronic-engineering,"1,002",Macau University of Science & Technology,Macau,Taipa,51,38.7,"11,993",https://www.usnews.com/education/best-global-universities/macau-university-of-science-technology-529500
238,electrical-electronic-engineering,286,State University of New York (SUNY) Buffalo,United States,Buffalo,50.7,59,"27,393",https://www.usnews.com/education/best-global-universities/state-university-of-new-york-suny-buffalo-196088
239,electrical-electronic-engineering,321,East China Normal University,China,Shanghai,50.5,57.5,"28,055",https://www.usnews.com/education/best-global-universities/east-china-normal-university-506407
240,electrical-electronic-engineering,356,University of Kentucky,United States,Lexington,50.5,55.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085
241,electrical-electronic-engineering,698,Memorial University Newfoundland,Canada,St. John's,50.4,45.7,N/A,https://www.usnews.com/education/best-global-universities/memorial-university-newfoundland-499985
242,electrical-electronic-engineering,540,Jinan University,China,Guangzhou,50.3,50,N/A,https://www.usnews.com/education/best-global-universities/jinan-university-505051
243,electrical-electronic-engineering,570,Universitat Politecnica de Valencia,Spain,Valencia,50.2,49.1,"23,607",https://www.usnews.com/education/best-global-universities/universitat-politecnica-de-valencia-501850
244,electrical-electronic-engineering,576,University of Texas Arlington,United States,Arlington,50.2,48.9,"33,537",https://www.usnews.com/education/best-global-universities/university-of-texas-arlington-228769
245,electrical-electronic-engineering,185,University of Naples Federico II,Italy,Naples,50.1,63.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-naples-federico-ii-505539
246,electrical-electronic-engineering,770,National University of Sciences & Technology - Pakistan,Pakistan,Islamabad,50,43.9,N/A,https://www.usnews.com/education/best-global-universities/national-university-of-sciences-technology---pakistan-529152
247,electrical-electronic-engineering,83,University of Western Australia,Australia,Crawley,50,72.2,"18,405",https://www.usnews.com/education/best-global-universities/university-of-western-australia-503979
248,electrical-electronic-engineering,"1,037",Shanghai Maritime University,China,Shanghai,49.9,37.9,"23,263",https://www.usnews.com/education/best-global-universities/shanghai-maritime-university-529346
249,electrical-electronic-engineering,263,Sungkyunkwan University (SKKU),South Korea,Seoul,49.9,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
250,electrical-electronic-engineering,256,Nankai University,China,Nankai,49.8,60.3,"31,322",https://www.usnews.com/education/best-global-universities/nankai-university-505981
251,electrical-electronic-engineering,125,Sapienza University Rome,Italy,Rome,49.8,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
252,electrical-electronic-engineering,667,Kyungpook National University,South Korea,Daegu,49.7,46.5,"18,892",https://www.usnews.com/education/best-global-universities/kyungpook-national-university-506312
253,electrical-electronic-engineering,300,Western University (University of Western Ontario),Canada,London (Canada),49.7,58.2,N/A,https://www.usnews.com/education/best-global-universities/western-university-university-of-western-ontario-499965
254,electrical-electronic-engineering,570,China University of Mining & Technology,China,Xuzhou,49.6,49.1,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-mining-technology-529045
255,electrical-electronic-engineering,"1,338",Ecole de Technologie Superieure - Canada,Canada,Montreal,49.6,31.6,N/A,https://www.usnews.com/education/best-global-universities/ecole-de-technologie-superieure-canada-529339
256,electrical-electronic-engineering,199,RWTH Aachen University,Germany,Aachen,49.6,63,"39,738",https://www.usnews.com/education/best-global-universities/rwth-aachen-university-506441
257,electrical-electronic-engineering,313,University of Granada,Spain,Granada,49.6,57.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-granada-505316
258,electrical-electronic-engineering,213,Southern University of Science & Technology,China,Shenzhen,49.5,62.3,N/A,https://www.usnews.com/education/best-global-universities/southern-university-of-science-technology-529428
259,electrical-electronic-engineering,81,University of Tokyo,Japan,Tokyo,49.5,72.4,"26,112",https://www.usnews.com/education/best-global-universities/university-of-tokyo-500248
260,electrical-electronic-engineering,"1,422",Huaqiao University,China,Xiamen,49.4,29.6,N/A,https://www.usnews.com/education/best-global-universities/huaqiao-university-529488
261,electrical-electronic-engineering,583,Indian Institute of Technology (IIT) - Bombay,India,Mumbai,49.4,48.7,N/A,https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-bombay-501259
262,electrical-electronic-engineering,123,University of Auckland,New Zealand,Auckland,49.4,68.2,"33,093",https://www.usnews.com/education/best-global-universities/university-of-auckland-503786
263,electrical-electronic-engineering,710,Cranfield University,United Kingdom,Cranfield,49.3,45.4,N/A,https://www.usnews.com/education/best-global-universities/cranfield-university-500995
264,electrical-electronic-engineering,421,Jilin University,China,Changchun,49.3,53.9,N/A,https://www.usnews.com/education/best-global-universities/jilin-university-506709
265,electrical-electronic-engineering,219,University of Pisa,Italy,Pisa,49.2,61.9,"34,459",https://www.usnews.com/education/best-global-universities/university-of-pisa-501006
266,electrical-electronic-engineering,186,Technische Universitat Dresden,Germany,Dresden,49.1,63.6,"30,578",https://www.usnews.com/education/best-global-universities/technische-universitat-dresden-501011
267,electrical-electronic-engineering,93,University of Bristol,United Kingdom,Bristol,49.1,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
268,electrical-electronic-engineering,441,National Technical University of Athens,Greece,Athens (Greece),48.9,53.4,N/A,https://www.usnews.com/education/best-global-universities/national-technical-university-of-athens-505449
269,electrical-electronic-engineering,322,University of Notre Dame,United States,Notre Dame,48.9,57.4,"12,401",https://www.usnews.com/education/best-global-universities/university-of-notre-dame-152080
270,electrical-electronic-engineering,576,University of Kent,United Kingdom,Canterbury,48.8,48.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-kent-500018
271,electrical-electronic-engineering,564,Universidad Politecnica de Madrid,Spain,Madrid,48.7,49.2,N/A,https://www.usnews.com/education/best-global-universities/universidad-politecnica-de-madrid-500155
272,electrical-electronic-engineering,194,Northeastern University,United States,Boston,48.6,63.3,"21,211",https://www.usnews.com/education/best-global-universities/northeastern-university-167358
273,electrical-electronic-engineering,317,Duy Tan University,Vietnam,Danang,48.3,57.6,N/A,https://www.usnews.com/education/best-global-universities/duy-tan-university-529795
274,electrical-electronic-engineering,236,University College Dublin,Ireland,Dublin,48.3,61.2,"23,361",https://www.usnews.com/education/best-global-universities/university-college-dublin-504418
275,electrical-electronic-engineering,54,McGill University,Canada,Montreal,48.2,74.6,"32,309",https://www.usnews.com/education/best-global-universities/mcgill-university-499986
276,electrical-electronic-engineering,"1,049",National Sun Yat Sen University,Taiwan,Kaohsiung,48.2,37.6,"7,992",https://www.usnews.com/education/best-global-universities/national-sun-yat-sen-university-505080
277,electrical-electronic-engineering,143,Autonomous University of Barcelona,Spain,Barcelona,48,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
278,electrical-electronic-engineering,203,Griffith University,Australia,Nathan,48,62.8,"35,900",https://www.usnews.com/education/best-global-universities/griffith-university-501686
279,electrical-electronic-engineering,175,University of Calgary,Canada,Calgary,47.9,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
280,electrical-electronic-engineering,928,Menofia University,Egypt,Shebin El Koum,47.7,40.3,N/A,https://www.usnews.com/education/best-global-universities/menofia-university-529235
281,electrical-electronic-engineering,593,Universiti Kebangsaan Malaysia,Malaysia,Bangi Selangor,47.7,48.4,N/A,https://www.usnews.com/education/best-global-universities/universiti-kebangsaan-malaysia-506289
282,electrical-electronic-engineering,"1,317",Aswan University,Egypt,Sahara City,47.5,31.8,N/A,https://www.usnews.com/education/best-global-universities/aswan-university-508412
283,electrical-electronic-engineering,764,Indian Institute of Technology (IIT) - Kharagpur,India,Kharagpur,47.4,44.1,N/A,https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-kharagpur-500533
284,electrical-electronic-engineering,409,University of Nebraska Lincoln,United States,Lincoln (U.S.),47.4,54.2,"25,055",https://www.usnews.com/education/best-global-universities/university-of-nebraska-lincoln-181464
285,electrical-electronic-engineering,385,Zhengzhou University,China,Zhengzhou,47.4,54.9,N/A,https://www.usnews.com/education/best-global-universities/zhengzhou-university-502623
286,electrical-electronic-engineering,292,Yonsei University,South Korea,Seoul,47.3,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
287,electrical-electronic-engineering,725,Heriot Watt University,United Kingdom,Edinburgh,47.2,45.1,"9,885",https://www.usnews.com/education/best-global-universities/heriot-watt-university-506192
288,electrical-electronic-engineering,263,Iowa State University,United States,Ames,47.2,60,N/A,https://www.usnews.com/education/best-global-universities/iowa-state-university-153603
289,electrical-electronic-engineering,317,Technion Israel Institute of Technology,Israel,Haifa,46.7,57.6,"15,147",https://www.usnews.com/education/best-global-universities/technion-israel-institute-of-technology-505919
290,electrical-electronic-engineering,416,Technische Universitat Wien,Austria,Vienna,46.7,54,N/A,https://www.usnews.com/education/best-global-universities/technische-universitat-wien-502163
291,electrical-electronic-engineering,676,University of North Carolina Charlotte,United States,Charlotte,46.7,46.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-north-carolina-charlotte-199139
292,electrical-electronic-engineering,223,Ton Duc Thang University,Vietnam,Ho Chi Minh City,46.3,61.8,N/A,https://www.usnews.com/education/best-global-universities/ton-duc-thang-university-529637
293,electrical-electronic-engineering,"1,281",Xi'an University of Technology,China,Xi'an,46.3,32.6,N/A,https://www.usnews.com/education/best-global-universities/xian-university-of-technology-529477
294,electrical-electronic-engineering,852,Universidad Carlos III de Madrid,Spain,Madrid,46,42,"18,133",https://www.usnews.com/education/best-global-universities/universidad-carlos-iii-de-madrid-500603
295,electrical-electronic-engineering,280,University of Kiel,Germany,Kiel,46,59.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-kiel-504681
296,electrical-electronic-engineering,215,University of Ottawa,Canada,Ottawa,46,62.2,"36,670",https://www.usnews.com/education/best-global-universities/university-of-ottawa-499972
297,electrical-electronic-engineering,782,Shandong Normal University,China,Jinan,45.9,43.6,N/A,https://www.usnews.com/education/best-global-universities/shandong-normal-university-529300
298,electrical-electronic-engineering,901,University of Shanghai for Science & Technology,China,Shanghai,45.9,40.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-shanghai-for-science-technology-529079
299,electrical-electronic-engineering,"1,945",Army Engineering University of PLA,China,Nanjing,45.7,12.6,N/A,https://www.usnews.com/education/best-global-universities/army-engineering-university-of-pla-529776
300,electrical-electronic-engineering,441,Hanyang University,South Korea,Seoul,45.7,53.4,N/A,https://www.usnews.com/education/best-global-universities/hanyang-university-500484
301,electrical-electronic-engineering,48,Sorbonne Universite,France,Paris,45.6,75.2,"44,649",https://www.usnews.com/education/best-global-universities/sorbonne-universite-529569
302,electrical-electronic-engineering,551,Indian Institute of Science (IISC) - Bangalore,India,Bangalore,45.4,49.6,"3,990",https://www.usnews.com/education/best-global-universities/indian-institute-of-science-iisc-bangalore-505956
303,electrical-electronic-engineering,698,Rensselaer Polytechnic Institute,United States,Troy,45.4,45.7,N/A,https://www.usnews.com/education/best-global-universities/rensselaer-polytechnic-institute-194824
304,electrical-electronic-engineering,"1,042",Fujian Normal University,China,Fuzhou,45.2,37.8,N/A,https://www.usnews.com/education/best-global-universities/fujian-normal-university-529517
305,electrical-electronic-engineering,732,Southern Methodist University,United States,Dallas,45.1,44.9,N/A,https://www.usnews.com/education/best-global-universities/southern-methodist-university-228246
306,electrical-electronic-engineering,"1,163",Anhui University,China,Hefei,44.9,35,N/A,https://www.usnews.com/education/best-global-universities/anhui-university-529110
307,electrical-electronic-engineering,447,Mansoura University,Egypt,Mansoura,44.7,53.3,N/A,https://www.usnews.com/education/best-global-universities/mansoura-university-508398
308,electrical-electronic-engineering,328,Washington State University,United States,Pullman,44.7,57.2,"29,463",https://www.usnews.com/education/best-global-universities/washington-state-university-236939
309,electrical-electronic-engineering,271,George Washington University,United States,"Washington, D.C.",44.6,59.6,"22,298",https://www.usnews.com/education/best-global-universities/george-washington-university-131469
310,electrical-electronic-engineering,639,National Cheng Kung University,Taiwan,Tainan City,44.5,47.2,"20,080",https://www.usnews.com/education/best-global-universities/national-cheng-kung-university-502356
311,electrical-electronic-engineering,171,Queensland University of Technology (QUT),Australia,Brisbane,44.5,64.7,"37,165",https://www.usnews.com/education/best-global-universities/queensland-university-of-technology-qut-504619
312,electrical-electronic-engineering,226,Karlsruhe Institute of Technology,Germany,Karlsruhe,44.4,61.6,"22,689",https://www.usnews.com/education/best-global-universities/karlsruhe-institute-of-technology-502442
313,electrical-electronic-engineering,413,Universite de Lorraine,France,Nancy,44.3,54.1,"61,235",https://www.usnews.com/education/best-global-universities/universite-de-lorraine-529568
314,electrical-electronic-engineering,463,University of Salerno,Italy,Fisciano,44.3,52.8,"26,289",https://www.usnews.com/education/best-global-universities/university-of-salerno-502531
315,electrical-electronic-engineering,"1,631",Guilin University of Electronic Technology,China,Guilin,44.2,24.7,N/A,https://www.usnews.com/education/best-global-universities/guilin-university-of-electronic-technology-529505
316,electrical-electronic-engineering,468,Florida International University,United States,Miami,44.1,52.6,"35,590",https://www.usnews.com/education/best-global-universities/florida-international-university-133951
317,electrical-electronic-engineering,,North China University of Technology,China,Beijing,44.1,N/A,N/A,https://www.usnews.com/education/best-global-universities/north-china-university-of-technology-529799
318,electrical-electronic-engineering,447,ShanghaiTech University,China,Pudong,44.1,53.3,N/A,https://www.usnews.com/education/best-global-universities/shanghaitech-university-529508
319,electrical-electronic-engineering,"1,225",Stevens Institute of Technology,United States,Hoboken,44.1,33.8,"6,624",https://www.usnews.com/education/best-global-universities/stevens-institute-of-technology-186867
320,electrical-electronic-engineering,389,Universite de Lille,France,Lille,44,54.8,N/A,https://www.usnews.com/education/best-global-universities/universite-de-lille-529680
321,electrical-electronic-engineering,89,University of Birmingham,United Kingdom,Birmingham (U.K.),43.8,71.3,"32,560",https://www.usnews.com/education/best-global-universities/university-of-birmingham-501524
322,electrical-electronic-engineering,866,Universidade de Vigo,Spain,Vigo,43.7,41.7,"18,146",https://www.usnews.com/education/best-global-universities/universidade-de-vigo-505924
323,electrical-electronic-engineering,70,University of Colorado Boulder,United States,Boulder,43.7,73.1,"34,928",https://www.usnews.com/education/best-global-universities/university-of-colorado-boulder-126614
324,electrical-electronic-engineering,429,Queens University - Canada,Canada,Kingston (Canada),43.6,53.7,"26,575",https://www.usnews.com/education/best-global-universities/queens-university-canada-500946
325,electrical-electronic-engineering,317,University of South Florida,United States,Tampa,43.6,57.6,"39,907",https://www.usnews.com/education/best-global-universities/university-of-south-florida-137351
326,electrical-electronic-engineering,363,Cairo University,Egypt,Giza,43.5,55.6,"208,524",https://www.usnews.com/education/best-global-universities/cairo-university-501834
327,electrical-electronic-engineering,409,Pohang University of Science & Technology (POSTECH),South Korea,Pohang,43.5,54.2,"3,260",https://www.usnews.com/education/best-global-universities/pohang-university-of-science-technology-postech-503003
328,electrical-electronic-engineering,175,Tel Aviv University,Israel,Tel Aviv,43.3,64.2,"23,834",https://www.usnews.com/education/best-global-universities/tel-aviv-university-500052
329,electrical-electronic-engineering,108,University of Arizona,United States,Tucson,43.1,69.2,"39,797",https://www.usnews.com/education/best-global-universities/university-of-arizona-104179
330,electrical-electronic-engineering,745,Nanchang University,China,Nanchang,42.9,44.5,N/A,https://www.usnews.com/education/best-global-universities/nanchang-university-529112
331,electrical-electronic-engineering,633,University of Essex,United Kingdom,Colchester,42.9,47.3,"15,075",https://www.usnews.com/education/best-global-universities/university-of-essex-502672
332,electrical-electronic-engineering,112,Lund University,Sweden,Lund,42.7,69,N/A,https://www.usnews.com/education/best-global-universities/lund-university-500083
333,electrical-electronic-engineering,360,Tokyo Institute of Technology,Japan,Tokyo,42.6,55.7,"9,878",https://www.usnews.com/education/best-global-universities/tokyo-institute-of-technology-504950
334,electrical-electronic-engineering,269,Beijing Normal University,China,Beijing,42.5,59.7,N/A,https://www.usnews.com/education/best-global-universities/beijing-normal-university-506588
335,electrical-electronic-engineering,"1,254",Birla Institute of Technology & Science Pilani (BITS Pilani),India,Pilani,42.5,33.2,N/A,https://www.usnews.com/education/best-global-universities/birla-institute-of-technology-science-pilani-bits-pilani-528900
336,electrical-electronic-engineering,160,Curtin University,Australia,Bentley,42.5,65.8,"29,999",https://www.usnews.com/education/best-global-universities/curtin-university-503377
337,electrical-electronic-engineering,579,Auburn University,United States,Auburn,42.4,48.8,"27,512",https://www.usnews.com/education/best-global-universities/auburn-university-100858
338,electrical-electronic-engineering,317,Simon Fraser University,Canada,Burnaby,42.3,57.6,"26,981",https://www.usnews.com/education/best-global-universities/simon-fraser-university-499981
339,electrical-electronic-engineering,372,University of Manitoba,Canada,Winnipeg,42.3,55.2,"29,561",https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954
340,electrical-electronic-engineering,688,Donghua University,China,Shanghai,42.2,46,"23,598",https://www.usnews.com/education/best-global-universities/donghua-university-500299
341,electrical-electronic-engineering,"1,407",Yanshan University,China,Qinhuangdao,42.2,29.9,"38,649",https://www.usnews.com/education/best-global-universities/yanshan-university-529086
342,electrical-electronic-engineering,"1,526",Universite de Technologie de Belfort-Montbeliard (UTBM),France,Belfort,42.1,27.1,N/A,https://www.usnews.com/education/best-global-universities/universite-de-technologie-de-belfort-montbeliard-utbm-529767
343,electrical-electronic-engineering,"1,350",Shiraz University of Technology,Iran,Shiraz,41.9,31.3,N/A,https://www.usnews.com/education/best-global-universities/shiraz-university-of-technology-529462
344,electrical-electronic-engineering,203,National Taiwan University,Taiwan,Taipei,41.8,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
345,electrical-electronic-engineering,"1,895",Xi'an University of Posts & Telecommunications,China,Xi'an,41.7,15.8,N/A,https://www.usnews.com/education/best-global-universities/xian-university-of-posts-telecommunications-529862
346,electrical-electronic-engineering,140,University of Leeds,United Kingdom,Leeds,41.6,66.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-leeds-505265
