ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
62,condensed-matter-physics,231,University of Electronic Science & Technology of China,China,Chengdu,61,61.4,"35,232",https://www.usnews.com/education/best-global-universities/university-of-electronic-science-technology-of-china-506780
63,condensed-matter-physics,330,Linkoping University,Sweden,Linkoping,60.9,57,N/A,https://www.usnews.com/education/best-global-universities/linkoping-university-503497
64,condensed-matter-physics,84,Pennsylvania State University,United States,University Park,60.9,71.9,"46,863",https://www.usnews.com/education/best-global-universities/pennsylvania-state-university-214777
65,condensed-matter-physics,304,Sichuan University,China,Chengdu,60.8,58.1,"49,543",https://www.usnews.com/education/best-global-universities/sichuan-university-506145
66,condensed-matter-physics,263,Sungkyunkwan University (SKKU),South Korea,Seoul,60.8,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
67,condensed-matter-physics,209,Central South University,China,Changsha,60.7,62.5,"56,344",https://www.usnews.com/education/best-global-universities/central-south-university-501467
68,condensed-matter-physics,36,University of Queensland,Australia,Brisbane,60.7,77.2,"41,372",https://www.usnews.com/education/best-global-universities/university-of-queensland-500164
69,condensed-matter-physics,191,University of Waterloo,Canada,Waterloo,60.4,63.5,"34,306",https://www.usnews.com/education/best-global-universities/university-of-waterloo-499966
70,condensed-matter-physics,531,Nanjing University of Science & Technology,China,Nanjing,60,50.2,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-science-technology-502308
71,condensed-matter-physics,441,University of Science & Technology Beijing,China,Beijing,59.8,53.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-science-technology-beijing-506176
72,condensed-matter-physics,688,Donghua University,China,Shanghai,59.7,46,"23,598",https://www.usnews.com/education/best-global-universities/donghua-university-500299
73,condensed-matter-physics,37,University of New South Wales Sydney,Australia,Kensington,59.6,77,"45,133",https://www.usnews.com/education/best-global-universities/university-of-new-south-wales-sydney-502434
74,condensed-matter-physics,37,Monash University,Australia,Clayton,59.3,77,"58,725",https://www.usnews.com/education/best-global-universities/monash-university-500301
75,condensed-matter-physics,409,Pohang University of Science & Technology (POSTECH),South Korea,Pohang,59.3,54.2,"3,260",https://www.usnews.com/education/best-global-universities/pohang-university-of-science-technology-postech-503003
76,condensed-matter-physics,226,Karlsruhe Institute of Technology,Germany,Karlsruhe,58.8,61.6,"22,689",https://www.usnews.com/education/best-global-universities/karlsruhe-institute-of-technology-502442
77,condensed-matter-physics,186,Universite Grenoble Alpes (UGA),France,Saint-Martin-d'Heres,58.7,63.6,"50,868",https://www.usnews.com/education/best-global-universities/universite-grenoble-alpes-uga-528916
78,condensed-matter-physics,100,Hong Kong Polytechnic University,Hong Kong,Kowloon,58.6,70.2,"19,046",https://www.usnews.com/education/best-global-universities/hong-kong-polytechnic-university-500421
79,condensed-matter-physics,368,Shandong University,China,Jinan,58.5,55.4,N/A,https://www.usnews.com/education/best-global-universities/shandong-university-505166
80,condensed-matter-physics,20,University of California San Diego,United States,La Jolla,58.5,83.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-san-diego-110680
81,condensed-matter-physics,333,Northwestern Polytechnical University,China,Xi'an,58,56.8,"34,095",https://www.usnews.com/education/best-global-universities/northwestern-polytechnical-university-504154
82,condensed-matter-physics,74,University of Illinois Urbana-Champaign,United States,Champaign,58,72.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-illinois-urbana-champaign-145637
83,condensed-matter-physics,7,Columbia University,United States,New York City,57.4,86.5,"21,781",https://www.usnews.com/education/best-global-universities/columbia-university-190150
84,condensed-matter-physics,16,Princeton University,United States,Princeton,57.1,83.9,N/A,https://www.usnews.com/education/best-global-universities/princeton-university-186131
85,condensed-matter-physics,48,Sorbonne Universite,France,Paris,57,75.2,"44,649",https://www.usnews.com/education/best-global-universities/sorbonne-universite-529569
86,condensed-matter-physics,48,Universite de Paris,France,Paris,56.5,75.2,N/A,https://www.usnews.com/education/best-global-universities/universite-de-paris-529677
87,condensed-matter-physics,62,Australian National University,Australia,Canberra,56.4,73.9,"16,758",https://www.usnews.com/education/best-global-universities/australian-national-university-503825
88,condensed-matter-physics,286,Tohoku University,Japan,Sendai,56.4,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
89,condensed-matter-physics,234,Southeast University - China,China,Nanjing,56.1,61.3,"37,491",https://www.usnews.com/education/best-global-universities/southeast-university-china-505648
90,condensed-matter-physics,290,Korea University,South Korea,Seoul,54.7,58.9,N/A,https://www.usnews.com/education/best-global-universities/korea-university-505391
91,condensed-matter-physics,19,University of Michigan,United States,Ann Arbor,53.9,83.4,"46,146",https://www.usnews.com/education/best-global-universities/university-of-michigan-170976
92,condensed-matter-physics,21,Cornell University,United States,Ithaca,53.8,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
93,condensed-matter-physics,392,Dalian University of Technology,China,Dalian,53.8,54.7,N/A,https://www.usnews.com/education/best-global-universities/dalian-university-of-technology-500236
94,condensed-matter-physics,379,Chongqing University,China,Chongqing,53.5,55,"40,696",https://www.usnews.com/education/best-global-universities/chongqing-university-505768
95,condensed-matter-physics,67,University of California Santa Barbara,United States,Santa Barbara,53.5,73.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-santa-barbara-110705
96,condensed-matter-physics,421,Shanghai University,China,Shanghai,53.3,53.9,"37,499",https://www.usnews.com/education/best-global-universities/shanghai-university-504274
97,condensed-matter-physics,12,University College London,United Kingdom,London (U.K.),53.1,84.4,"36,900",https://www.usnews.com/education/best-global-universities/university-college-london-501693
98,condensed-matter-physics,203,National Taiwan University,Taiwan,Taipei,52.6,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
99,condensed-matter-physics,447,ShanghaiTech University,China,Pudong,52.1,53.3,N/A,https://www.usnews.com/education/best-global-universities/shanghaitech-university-529508
100,condensed-matter-physics,70,University of Colorado Boulder,United States,Boulder,52.1,73.1,"34,928",https://www.usnews.com/education/best-global-universities/university-of-colorado-boulder-126614
101,condensed-matter-physics,441,Hanyang University,South Korea,Seoul,52,53.4,N/A,https://www.usnews.com/education/best-global-universities/hanyang-university-500484
102,condensed-matter-physics,55,University of Hong Kong,Hong Kong,Pok Fu Lam,51.9,74.4,"18,087",https://www.usnews.com/education/best-global-universities/university-of-hong-kong-505046
103,condensed-matter-physics,140,Purdue University West Lafayette Campus,United States,West Lafayette,50.7,66.9,N/A,https://www.usnews.com/education/best-global-universities/purdue-university-west-lafayette-campus-243780
104,condensed-matter-physics,466,University of Basque Country,Spain,Leioa,50.7,52.7,"43,018",https://www.usnews.com/education/best-global-universities/university-of-basque-country-502718
105,condensed-matter-physics,169,Delft University of Technology,Netherlands,Delft,50.5,65.1,N/A,https://www.usnews.com/education/best-global-universities/delft-university-of-technology-505496
106,condensed-matter-physics,143,Rutgers State University New Brunswick,United States,Piscataway Township,50.4,66.8,"46,158",https://www.usnews.com/education/best-global-universities/rutgers-state-university-new-brunswick-186380
107,condensed-matter-physics,63,University of Manchester,United Kingdom,Manchester,50.3,73.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-manchester-500273
108,condensed-matter-physics,225,University of Tennessee Knoxville,United States,Knoxville,49.2,61.7,"27,308",https://www.usnews.com/education/best-global-universities/university-of-tennessee-knoxville-221759
109,condensed-matter-physics,292,Yonsei University,South Korea,Seoul,49,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
110,condensed-matter-physics,199,RWTH Aachen University,Germany,Aachen,48.9,63,"39,738",https://www.usnews.com/education/best-global-universities/rwth-aachen-university-506441
111,condensed-matter-physics,79,Technical University of Munich,Germany,Munich,48.9,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
112,condensed-matter-physics,9,California Institute of Technology,United States,Pasadena,48,85.6,"2,237",https://www.usnews.com/education/best-global-universities/california-institute-of-technology-110404
113,condensed-matter-physics,15,University of Pennsylvania,United States,Philadelphia,48,84,"21,453",https://www.usnews.com/education/best-global-universities/university-of-pennsylvania-215062
114,condensed-matter-physics,696,ITMO University,Russia,St. Petersburg,47.4,45.8,N/A,https://www.usnews.com/education/best-global-universities/itmo-university-529154
115,condensed-matter-physics,844,Jiangsu University,China,Zhenjiang,47.4,42.2,"35,687",https://www.usnews.com/education/best-global-universities/jiangsu-university-501438
116,condensed-matter-physics,342,Eindhoven University of Technology,Netherlands,Eindhoven,46.9,56.4,N/A,https://www.usnews.com/education/best-global-universities/eindhoven-university-of-technology-501655
117,condensed-matter-physics,140,Kyoto University,Japan,Kyoto,46.6,66.9,N/A,https://www.usnews.com/education/best-global-universities/kyoto-university-505388
118,condensed-matter-physics,409,University of Nebraska Lincoln,United States,Lincoln (U.S.),46.6,54.2,"25,055",https://www.usnews.com/education/best-global-universities/university-of-nebraska-lincoln-181464
119,condensed-matter-physics,63,University of Wisconsin Madison,United States,Madison,46.6,73.8,"40,701",https://www.usnews.com/education/best-global-universities/university-of-wisconsin-madison-240444
120,condensed-matter-physics,273,Aalto University,Finland,Esbo,46.5,59.5,"13,306",https://www.usnews.com/education/best-global-universities/aalto-university-503645
121,condensed-matter-physics,321,East China Normal University,China,Shanghai,46.1,57.5,"28,055",https://www.usnews.com/education/best-global-universities/east-china-normal-university-506407
122,condensed-matter-physics,240,Royal Institute of Technology,Sweden,Stockholm,46.1,61,N/A,https://www.usnews.com/education/best-global-universities/royal-institute-of-technology-505970
123,condensed-matter-physics,256,University of Erlangen Nuremberg,Germany,Erlangen,46,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
124,condensed-matter-physics,394,Islamic Azad University,Iran,Tehran,45.9,54.6,N/A,https://www.usnews.com/education/best-global-universities/islamic-azad-university-528829
125,condensed-matter-physics,165,Technical University of Denmark,Denmark,Kongens Lyngby,45.8,65.5,"9,599",https://www.usnews.com/education/best-global-universities/technical-university-of-denmark-503016
126,condensed-matter-physics,57,University of Minnesota Twin Cities,United States,Minneapolis,45.8,74.3,"45,276",https://www.usnews.com/education/best-global-universities/university-of-minnesota-twin-cities-174066
127,condensed-matter-physics,667,Nanjing University of Aeronautics & Astronautics,China,Nanjing,45.5,46.5,"32,238",https://www.usnews.com/education/best-global-universities/nanjing-university-of-aeronautics-astronautics-500835
128,condensed-matter-physics,304,Technical University of Berlin,Germany,Berlin,45.4,58.1,"20,243",https://www.usnews.com/education/best-global-universities/technical-university-of-berlin-506357
129,condensed-matter-physics,263,Iowa State University,United States,Ames,45.1,60,N/A,https://www.usnews.com/education/best-global-universities/iowa-state-university-153603
130,condensed-matter-physics,317,Technion Israel Institute of Technology,Israel,Haifa,44.7,57.6,"15,147",https://www.usnews.com/education/best-global-universities/technion-israel-institute-of-technology-505919
131,condensed-matter-physics,47,University of Munich,Germany,Munich,44.6,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
132,condensed-matter-physics,643,East China University of Science & Technology,China,Shanghai,44.4,47.1,"28,718",https://www.usnews.com/education/best-global-universities/east-china-university-of-science-technology-505997
133,condensed-matter-physics,143,Autonomous University of Barcelona,Spain,Barcelona,44.3,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
134,condensed-matter-physics,794,Qingdao University,China,Qingdao,44.3,43.3,"42,809",https://www.usnews.com/education/best-global-universities/qingdao-university-529026
135,condensed-matter-physics,286,Osaka University,Japan,Suita,44,59,"22,485",https://www.usnews.com/education/best-global-universities/osaka-university-505864
136,condensed-matter-physics,22,University of Chicago,United States,Chicago,43.7,82.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-chicago-144050
137,condensed-matter-physics,901,Shaanxi Normal University,China,Xi'an,43.5,40.9,N/A,https://www.usnews.com/education/best-global-universities/shaanxi-normal-university-529190
138,condensed-matter-physics,127,Uppsala University,Sweden,Uppsala,43.5,67.8,N/A,https://www.usnews.com/education/best-global-universities/uppsala-university-501990
139,condensed-matter-physics,394,National Tsing Hua University,Taiwan,Hsinchu,43.4,54.6,"13,030",https://www.usnews.com/education/best-global-universities/national-tsing-hua-university-501245
140,condensed-matter-physics,337,Chalmers University of Technology,Sweden,Gothenburg,42.8,56.7,"9,513",https://www.usnews.com/education/best-global-universities/chalmers-university-of-technology-505279
